,Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3975,2016,Dahntay Jones,SF,35.0,CLE,15.0,0.0,3.3,0.4,0.9,0.462,0.1,0.2,0.33299999999999996,0.3,0.7,0.5,0.5,0.3,0.3,0.8,0.0,0.5,0.5,0.1,0.1,0.1,0.1,0.2,1.1
3976,2016,James Jones,SF,35.0,CLE,12.0,0.0,4.6,0.2,0.8,0.2,0.1,0.6,0.14300000000000002,0.1,0.3,0.33299999999999996,0.25,0.1,0.3,0.25,0.1,0.3,0.3,0.3,0.0,0.0,0.1,0.3,0.5
3977,2016,DeAndre Jordan,C,27.0,LAC,6.0,6.0,33.0,4.0,6.3,0.632,0.0,0.0,,4.0,6.3,0.632,0.632,3.7,9.8,0.373,5.0,11.3,16.3,1.8,1.2,2.7,1.2,2.8,11.7
3978,2016,Cory Joseph,SG,24.0,TOR,20.0,0.0,22.6,3.5,7.4,0.466,0.4,1.2,0.33299999999999996,3.1,6.2,0.49200000000000005,0.493,1.2,1.6,0.75,0.6,1.5,2.1,2.4,0.9,0.1,1.1,2.4,8.5
3979,2016,Chris Kaman,C,33.0,POR,4.0,0.0,8.0,1.8,4.5,0.389,0.0,0.0,,1.8,4.5,0.389,0.389,0.0,0.0,,0.5,1.5,2.0,0.3,0.5,0.0,1.5,2.5,3.5
3980,2016,Frank Kaminsky,C,22.0,CHO,7.0,5.0,27.1,2.0,6.6,0.304,0.7,2.4,0.294,1.3,4.1,0.31,0.359,2.4,3.0,0.81,0.4,3.9,4.3,1.1,0.9,0.7,0.3,2.1,7.1
3981,2016,Enes Kanter,C,23.0,OKC,18.0,0.0,17.9,3.6,6.6,0.551,0.1,0.8,0.14300000000000002,3.5,5.8,0.606,0.5589999999999999,2.1,2.5,0.8440000000000001,2.6,3.6,6.2,0.3,0.3,0.6,0.9,2.2,9.4
3982,2016,Kyle Korver,SG,34.0,ATL,10.0,8.0,31.6,3.5,7.5,0.467,2.4,5.4,0.444,1.1,2.1,0.524,0.627,0.9,0.9,1.0,0.3,4.5,4.8,1.0,0.9,0.4,0.8,2.3,10.3
3983,2016,Jeremy Lamb,SG,23.0,CHO,3.0,0.0,4.0,1.7,3.0,0.556,0.3,0.3,1.0,1.3,2.7,0.5,0.611,0.0,0.0,,0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.0,3.7
3984,2016,Ty Lawson,PG,28.0,IND,7.0,0.0,10.6,0.9,2.6,0.33299999999999996,0.0,0.4,0.0,0.9,2.1,0.4,0.33299999999999996,0.6,0.9,0.667,0.1,0.9,1.0,1.4,0.4,0.0,0.9,1.1,2.3
3985,2016,Courtney Lee,SG,30.0,CHO,7.0,7.0,36.7,3.0,7.3,0.41200000000000003,0.6,1.3,0.444,2.4,6.0,0.405,0.451,2.0,2.1,0.9329999999999999,0.7,2.1,2.9,1.3,0.9,0.4,0.7,2.7,8.6
3986,2016,David Lee,PF,32.0,DAL,2.0,0.0,16.5,3.0,4.0,0.75,0.0,0.0,,3.0,4.0,0.75,0.75,0.0,0.0,,0.5,2.5,3.0,0.5,0.0,0.0,0.0,3.5,6.0
3987,2016,Kawhi Leonard,SF,24.0,SAS,10.0,10.0,33.9,8.3,16.6,0.5,1.7,3.9,0.436,6.6,12.7,0.52,0.551,4.2,5.1,0.8240000000000001,1.4,4.9,6.3,2.8,2.6,1.4,1.6,2.1,22.5
3988,2016,Damian Lillard,PG,25.0,POR,11.0,11.0,39.7,8.1,22.0,0.368,3.8,9.7,0.39299999999999996,4.3,12.3,0.348,0.455,6.5,7.1,0.91,1.1,3.2,4.3,6.3,1.3,0.3,3.0,2.1,26.5
3989,2016,Jeremy Lin,SG,27.0,CHO,7.0,0.0,27.0,3.7,9.0,0.413,0.4,2.0,0.214,3.3,7.0,0.469,0.43700000000000006,4.6,5.6,0.821,0.4,1.9,2.3,2.6,0.7,0.0,1.6,3.0,12.4
3990,2016,Shaun Livingston,PG,30.0,GSW,24.0,7.0,21.4,3.4,7.0,0.488,0.0,0.0,0.0,3.4,7.0,0.491,0.488,1.3,1.5,0.865,0.5,2.6,3.2,3.3,0.5,0.2,1.2,2.0,8.2
3991,2016,Kevin Love,PF,27.0,CLE,20.0,19.0,30.7,4.6,12.0,0.385,2.3,5.6,0.414,2.3,6.4,0.359,0.48100000000000004,3.2,3.8,0.84,1.7,7.1,8.8,2.1,0.5,0.4,1.4,1.7,14.7
3992,2016,Kyle Lowry,PG,29.0,TOR,20.0,20.0,38.3,6.6,16.5,0.397,2.1,6.9,0.304,4.5,9.6,0.46399999999999997,0.461,3.9,5.2,0.75,0.9,3.8,4.7,6.0,1.6,0.2,3.2,3.7,19.1
3993,2016,Ian Mahinmi,C,29.0,IND,7.0,7.0,24.6,3.0,6.0,0.5,0.0,0.0,,3.0,6.0,0.5,0.5,2.1,3.6,0.6,1.7,3.4,5.1,1.1,0.7,0.9,2.0,3.6,8.1
3994,2016,Boban Marjanović,C,27.0,SAS,7.0,0.0,6.0,1.1,1.7,0.667,0.0,0.0,,1.1,1.7,0.667,0.667,1.1,1.3,0.889,0.6,1.4,2.0,0.4,0.0,0.3,0.4,1.4,3.4
3995,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3996,2016,Jarell Martin,PF,21.0,MEM,2.0,0.0,23.0,1.5,4.0,0.375,0.0,0.0,,1.5,4.0,0.375,0.375,1.5,3.0,0.5,2.0,1.5,3.5,0.5,1.5,0.0,1.5,2.0,4.5
3997,2016,Kevin Martin,SG,32.0,SAS,5.0,0.0,9.8,1.6,4.0,0.4,0.8,1.6,0.5,0.8,2.4,0.33299999999999996,0.5,0.4,0.6,0.667,0.0,0.8,0.8,0.6,0.2,0.0,1.2,1.0,4.4
3998,2016,Wesley Matthews,SF,29.0,DAL,5.0,5.0,34.6,4.0,12.0,0.33299999999999996,2.0,7.0,0.28600000000000003,2.0,5.0,0.4,0.41700000000000004,3.0,3.8,0.789,0.8,2.8,3.6,1.2,1.2,0.0,0.8,2.8,13.0
3999,2016,Luc Mbah a Moute,PF,29.0,LAC,5.0,5.0,15.6,0.8,1.2,0.667,0.0,0.0,,0.8,1.2,0.667,0.667,0.2,0.2,1.0,0.4,1.6,2.0,0.2,0.6,0.0,0.4,1.8,1.8
4000,2016,James Michael McAdoo,PF,23.0,GSW,8.0,0.0,4.8,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.1,0.5,0.25,0.0,1.0,1.0,0.3,0.4,0.3,0.1,0.8,0.6
4001,2016,CJ McCollum,SG,24.0,POR,11.0,11.0,40.2,7.6,17.9,0.426,1.8,5.3,0.345,5.8,12.6,0.46,0.47700000000000004,3.4,4.2,0.804,0.6,3.0,3.6,3.3,0.9,0.5,1.8,2.7,20.5
4002,2016,K.J. McDaniels,SF,22.0,HOU,4.0,0.0,8.5,1.0,3.3,0.308,0.3,0.8,0.33299999999999996,0.8,2.5,0.3,0.34600000000000003,0.0,0.0,,0.3,1.5,1.8,0.3,0.0,0.8,0.0,0.8,2.3
4003,2016,JaVale McGee,C,28.0,DAL,2.0,0.0,7.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,1.0,3.0,0.33299999999999996,1.0,0.5,1.5,0.0,0.5,0.0,1.5,1.5,2.0
4004,2016,Jordan McRae,PG,24.0,CLE,2.0,0.0,2.0,2.0,2.0,1.0,0.5,0.5,1.0,1.5,1.5,1.0,1.125,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5
4005,2016,Josh McRoberts,PF,28.0,MIA,10.0,0.0,13.4,1.6,3.4,0.47100000000000003,0.0,0.7,0.0,1.6,2.7,0.593,0.47100000000000003,0.6,0.6,1.0,0.7,1.9,2.6,0.9,0.5,0.5,0.4,2.0,3.8
4006,2016,Jodie Meeks,SG,28.0,DET,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4007,2016,Salah Mejri,C,29.0,DAL,4.0,1.0,19.0,1.8,2.5,0.7,0.0,0.0,,1.8,2.5,0.7,0.7,1.3,3.0,0.41700000000000004,1.3,2.0,3.3,0.3,0.8,1.3,0.0,2.8,4.8
4008,2016,Jordan Mickey,PF,21.0,BOS,2.0,0.0,5.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,2.0
4009,2016,C.J. Miles,SF,28.0,IND,7.0,0.0,13.1,1.4,5.4,0.263,0.3,2.9,0.1,1.1,2.6,0.444,0.289,0.3,0.4,0.667,0.6,2.9,3.4,0.6,0.1,0.1,0.4,1.0,3.4
4010,2016,Andre Miller,PG,39.0,SAS,5.0,0.0,7.0,0.6,1.4,0.429,0.2,0.6,0.33299999999999996,0.4,0.8,0.5,0.5,0.4,0.4,1.0,0.4,0.6,1.0,1.4,0.0,0.0,0.0,0.8,1.8
4011,2016,Patty Mills,PG,27.0,SAS,10.0,0.0,16.7,2.3,5.3,0.434,1.3,3.6,0.361,1.0,1.7,0.588,0.557,0.7,1.1,0.636,0.0,1.4,1.4,2.0,0.7,0.0,0.8,0.3,6.6
4012,2016,Paul Millsap,PF,30.0,ATL,10.0,10.0,36.5,5.9,13.7,0.431,0.8,3.3,0.242,5.1,10.4,0.49,0.46,4.1,5.5,0.745,2.8,6.6,9.4,2.7,1.3,2.3,2.6,2.9,16.7
4013,2016,Nazr Mohammed,C,38.0,OKC,5.0,0.0,2.0,0.2,0.4,0.5,0.0,0.0,,0.2,0.4,0.5,0.5,0.0,0.0,,0.2,0.4,0.6,0.0,0.0,0.2,0.2,0.2,0.4
4014,2016,Luis Montero,SG,22.0,POR,6.0,0.0,1.3,0.5,0.5,1.0,0.3,0.3,1.0,0.2,0.2,1.0,1.3330000000000002,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3
4015,2016,Marcus Morris,SF,26.0,DET,4.0,4.0,36.0,5.5,11.8,0.46799999999999997,1.8,4.5,0.389,3.8,7.3,0.517,0.5429999999999999,5.0,5.8,0.87,0.5,2.8,3.3,2.5,0.5,0.0,1.3,4.3,17.8
4016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4017,2016,Anthony Morrow,SG,30.0,OKC,14.0,0.0,5.4,0.8,1.7,0.45799999999999996,0.4,1.0,0.35700000000000004,0.4,0.7,0.6,0.563,0.7,0.7,1.0,0.0,0.1,0.1,0.1,0.1,0.0,0.3,0.4,2.6
4018,2016,Donatas Motiejūnas,PF,25.0,HOU,5.0,4.0,19.6,3.2,7.4,0.43200000000000005,0.8,1.8,0.444,2.4,5.6,0.429,0.486,1.6,3.4,0.47100000000000003,2.0,3.2,5.2,1.0,0.8,0.4,2.4,2.2,8.8
4019,2016,Timofey Mozgov,C,29.0,CLE,13.0,0.0,5.8,0.5,1.2,0.4,0.0,0.0,,0.5,1.2,0.4,0.4,0.2,0.3,0.75,0.4,1.2,1.6,0.2,0.2,0.2,0.6,1.2,1.2
4020,2016,Xavier Munford,SG,23.0,MEM,4.0,0.0,22.3,2.3,7.0,0.321,0.3,2.0,0.125,2.0,5.0,0.4,0.33899999999999997,0.0,0.5,0.0,0.3,2.0,2.3,2.5,1.5,0.8,1.3,2.0,4.8
4021,2016,Mike Muscala,C,24.0,ATL,9.0,0.0,7.4,1.1,2.2,0.5,0.2,0.7,0.33299999999999996,0.9,1.6,0.5710000000000001,0.55,0.2,0.2,1.0,0.8,1.1,1.9,0.3,0.0,0.1,0.3,0.7,2.7
4022,2016,Lucas Nogueira,C,23.0,TOR,5.0,0.0,5.8,0.6,0.8,0.75,0.0,0.0,,0.6,0.8,0.75,0.75,0.0,0.0,,0.2,1.4,1.6,0.0,0.0,0.0,0.0,0.6,1.2
4023,2016,Dirk Nowitzki,PF,37.0,DAL,5.0,5.0,34.0,8.2,16.6,0.494,0.8,2.2,0.364,7.4,14.4,0.514,0.518,3.2,3.4,0.941,0.6,4.2,4.8,1.6,0.4,0.6,1.4,1.8,20.4
4024,2016,Kelly Olynyk,C,24.0,BOS,4.0,0.0,8.0,0.3,2.3,0.111,0.0,0.8,0.0,0.3,1.5,0.16699999999999998,0.111,0.0,0.0,,0.5,0.5,1.0,0.8,0.3,0.0,1.0,1.3,0.5
4025,2016,Zaza Pachulia,C,31.0,DAL,5.0,4.0,22.4,1.8,4.8,0.375,0.0,0.0,,1.8,4.8,0.375,0.375,3.0,3.4,0.882,2.0,3.4,5.4,3.2,0.6,0.2,0.4,2.6,6.6
4026,2016,Tony Parker,PG,33.0,SAS,10.0,10.0,26.4,4.4,9.8,0.449,0.4,1.6,0.25,4.0,8.2,0.488,0.469,1.2,1.4,0.857,0.1,2.1,2.2,5.3,0.6,0.2,1.8,1.5,10.4
4027,2016,Lamar Patterson,SG,24.0,ATL,4.0,0.0,5.0,0.5,1.8,0.28600000000000003,0.3,0.8,0.33299999999999996,0.3,1.0,0.25,0.35700000000000004,0.3,0.3,1.0,0.0,1.3,1.3,0.8,0.3,0.0,1.0,0.3,1.5
4028,2016,Patrick Patterson,PF,26.0,TOR,20.0,9.0,29.2,2.8,6.8,0.40399999999999997,1.1,3.5,0.3,1.7,3.3,0.515,0.48200000000000004,1.1,1.3,0.846,1.5,2.4,3.9,1.2,0.4,0.5,0.9,1.6,7.7
4029,2016,Chris Paul,PG,30.0,LAC,4.0,4.0,31.3,9.3,19.0,0.48700000000000004,1.5,5.0,0.3,7.8,14.0,0.5539999999999999,0.526,3.8,3.8,1.0,1.0,3.0,4.0,7.3,2.3,0.0,1.0,3.0,23.8
4030,2016,Cameron Payne,PG,21.0,OKC,10.0,0.0,6.4,0.7,2.6,0.26899999999999996,0.2,1.0,0.2,0.5,1.6,0.313,0.308,0.2,0.4,0.5,0.0,0.4,0.4,0.8,0.2,0.2,0.8,0.7,1.8
4031,2016,Paul Pierce,SF,38.0,LAC,5.0,1.0,10.8,0.4,2.4,0.16699999999999998,0.2,1.0,0.2,0.2,1.4,0.14300000000000002,0.20800000000000002,0.2,0.8,0.25,0.0,1.2,1.2,0.2,0.4,0.0,0.4,1.2,1.2
4032,2016,Mason Plumlee,C,25.0,POR,11.0,11.0,27.8,2.5,6.4,0.4,0.0,0.0,,2.5,6.4,0.4,0.4,1.9,3.0,0.636,3.4,8.5,11.8,4.8,0.6,1.0,2.3,3.8,7.0
4033,2016,Dwight Powell,PF,24.0,DAL,4.0,0.0,16.0,2.3,4.8,0.474,0.0,0.3,0.0,2.3,4.5,0.5,0.474,1.5,2.8,0.545,2.3,2.0,4.3,1.0,0.3,0.0,0.3,1.3,6.0
4034,2016,Norman Powell,SG,22.0,TOR,18.0,3.0,11.4,1.5,3.9,0.386,0.4,1.4,0.26899999999999996,1.1,2.4,0.455,0.436,0.4,0.4,0.875,0.2,1.3,1.5,0.3,0.7,0.1,0.3,1.0,3.8
4035,2016,Pablo Prigioni,PG,38.0,LAC,5.0,0.0,5.2,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,,0.4,0.2,0.6,1.4,0.0,0.0,0.6,1.6,0.0
4036,2016,Zach Randolph,PF,34.0,MEM,4.0,4.0,30.0,5.8,15.5,0.371,0.0,0.0,,5.8,15.5,0.371,0.371,1.5,1.8,0.857,3.8,5.0,8.8,1.8,0.3,0.0,1.8,2.5,13.0
4037,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4038,2016,J.J. Redick,SG,31.0,LAC,6.0,6.0,27.7,5.7,13.2,0.43,1.8,5.2,0.355,3.8,8.0,0.479,0.5,0.3,0.5,0.667,0.2,1.8,2.0,0.8,0.2,0.2,0.8,1.8,13.5
4039,2016,Josh Richardson,SG,22.0,MIA,14.0,0.0,27.6,2.4,6.4,0.371,1.2,3.3,0.37,1.1,3.1,0.37200000000000005,0.466,0.7,1.0,0.7140000000000001,0.7,2.9,3.6,1.6,0.4,0.9,0.9,2.6,6.6
4040,2016,Austin Rivers,SG,23.0,LAC,6.0,2.0,24.0,4.3,10.2,0.426,0.7,2.8,0.235,3.7,7.3,0.5,0.45899999999999996,1.0,1.5,0.667,0.7,2.0,2.7,2.7,0.5,0.0,1.2,2.0,10.3
4041,2016,Andre Roberson,SG,24.0,OKC,18.0,18.0,26.2,2.2,4.8,0.465,0.7,2.1,0.324,1.6,2.7,0.5710000000000001,0.535,0.4,1.1,0.4,1.4,4.2,5.6,0.8,1.3,1.1,0.6,2.5,5.6
4042,2016,Brian Roberts,PG,30.0,POR,10.0,0.0,3.6,0.2,0.9,0.222,0.0,0.4,0.0,0.2,0.5,0.4,0.222,0.4,0.6,0.667,0.1,0.0,0.1,0.3,0.0,0.0,0.1,0.5,0.8
4043,2016,Glenn Robinson,SF,22.0,IND,4.0,0.0,2.5,0.8,1.0,0.75,0.0,0.0,,0.8,1.0,0.75,0.75,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.8
4044,2016,Terrence Ross,SF,24.0,TOR,20.0,0.0,16.8,2.3,6.0,0.387,1.1,3.2,0.32799999999999996,1.3,2.8,0.455,0.475,0.7,1.0,0.65,0.2,1.4,1.6,0.6,0.7,0.3,0.8,1.4,6.3
4045,2016,Terry Rozier,PG,21.0,BOS,5.0,0.0,19.8,1.8,4.6,0.391,0.8,2.2,0.364,1.0,2.4,0.41700000000000004,0.478,0.4,0.4,1.0,0.6,2.8,3.4,1.2,0.2,0.6,0.4,1.0,4.8
4046,2016,Brandon Rush,SG,30.0,GSW,14.0,0.0,7.9,0.6,1.4,0.45,0.3,0.9,0.33299999999999996,0.4,0.6,0.625,0.55,0.1,0.1,0.5,0.0,1.6,1.6,0.2,0.1,0.1,0.1,0.6,1.6
4047,2016,Dennis Schröder,PG,22.0,ATL,10.0,0.0,19.1,4.7,10.4,0.452,1.2,3.5,0.34299999999999997,3.5,6.9,0.507,0.51,1.1,1.3,0.846,0.6,1.3,1.9,3.6,0.4,0.1,2.1,2.4,11.7
4048,2016,Luis Scola,PF,35.0,TOR,11.0,9.0,12.7,0.7,2.8,0.258,0.4,1.9,0.19,0.4,0.9,0.4,0.32299999999999995,0.7,1.0,0.727,0.2,1.5,1.6,0.6,0.3,0.0,0.5,2.0,2.5
4049,2016,Mike Scott,PF,27.0,ATL,10.0,0.0,16.1,2.5,4.0,0.625,0.8,1.6,0.5,1.7,2.4,0.708,0.725,0.7,0.8,0.875,0.5,2.7,3.2,0.5,0.3,0.3,0.8,2.0,6.5
4050,2016,Thabo Sefolosha,SF,31.0,ATL,10.0,2.0,20.3,2.2,4.6,0.478,0.7,1.9,0.368,1.5,2.7,0.556,0.5539999999999999,0.8,1.5,0.5329999999999999,0.8,3.3,4.1,1.7,1.0,0.6,1.0,1.7,5.9
4051,2016,Iman Shumpert,SG,25.0,CLE,21.0,0.0,17.5,1.2,2.9,0.41700000000000004,0.6,1.6,0.382,0.6,1.2,0.462,0.525,0.3,0.5,0.636,0.5,1.8,2.2,0.8,0.5,0.1,0.6,1.7,3.3
4052,2016,Jonathon Simmons,SG,26.0,SAS,3.0,0.0,8.7,1.3,3.3,0.4,0.7,1.0,0.667,0.7,2.3,0.28600000000000003,0.5,0.3,0.7,0.5,1.0,0.3,1.3,0.7,0.7,0.0,0.3,1.3,3.7
4053,2016,Kyle Singler,SF,27.0,OKC,6.0,0.0,8.5,0.5,1.5,0.33299999999999996,0.3,0.7,0.5,0.2,0.8,0.2,0.444,0.0,0.3,0.0,0.2,1.0,1.2,0.0,0.2,0.0,0.0,0.7,1.3
4054,2016,Marcus Smart,PG,21.0,BOS,6.0,1.0,32.2,3.7,10.0,0.36700000000000005,1.8,5.3,0.344,1.8,4.7,0.39299999999999996,0.45799999999999996,2.8,3.5,0.81,1.3,3.2,4.5,3.0,1.7,0.8,2.5,2.8,12.0
4055,2016,J.R. Smith,SG,30.0,CLE,21.0,21.0,34.8,3.9,9.0,0.436,3.1,7.2,0.43,0.8,1.8,0.45899999999999996,0.609,0.6,1.0,0.619,0.3,2.9,3.2,1.4,1.2,0.2,0.5,2.6,11.5
4056,2016,Josh Smith,PF,30.0,HOU,4.0,0.0,9.5,1.5,3.3,0.462,1.0,2.0,0.5,0.5,1.3,0.4,0.615,0.0,0.5,0.0,0.3,0.3,0.5,1.0,0.3,0.3,1.3,1.8,4.0
4057,2016,Marreese Speights,C,28.0,GSW,24.0,0.0,8.4,1.9,4.9,0.39,0.8,1.8,0.419,1.2,3.1,0.373,0.466,1.0,1.3,0.774,0.6,1.3,2.0,0.5,0.1,0.3,0.8,1.8,5.6
4058,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059,2016,Lance Stephenson,SF,25.0,MEM,4.0,0.0,23.8,5.8,11.0,0.523,0.5,1.3,0.4,5.3,9.8,0.5379999999999999,0.545,1.0,1.3,0.8,0.3,1.3,1.5,1.8,0.3,0.0,0.8,2.5,13.0
4060,2016,Amar'e Stoudemire,C,33.0,MIA,9.0,2.0,9.1,1.2,2.1,0.579,0.0,0.0,,1.2,2.1,0.579,0.579,0.9,0.9,1.0,0.3,1.1,1.4,0.0,0.6,0.3,1.0,1.6,3.3
4061,2016,Rodney Stuckey,PG,29.0,IND,7.0,0.0,17.9,2.4,6.1,0.395,0.7,1.4,0.5,1.7,4.7,0.364,0.45299999999999996,0.7,1.3,0.556,0.1,2.0,2.1,2.0,0.6,0.1,0.9,1.3,6.3
4062,2016,Jared Sullinger,PF,23.0,BOS,6.0,2.0,13.5,2.2,7.0,0.31,0.3,0.7,0.5,1.8,6.3,0.289,0.33299999999999996,0.5,0.7,0.75,1.7,2.8,4.5,1.2,0.2,0.0,1.0,2.7,5.2
4063,2016,Jeff Teague,PG,27.0,ATL,10.0,10.0,27.9,4.6,12.1,0.38,0.9,3.6,0.25,3.7,8.5,0.435,0.41700000000000004,4.4,5.2,0.846,0.3,1.6,1.9,6.2,0.6,0.2,2.5,3.0,14.5
4064,2016,Jason Terry,SG,38.0,HOU,5.0,0.0,24.8,2.6,7.6,0.342,1.2,3.8,0.316,1.4,3.8,0.368,0.42100000000000004,0.6,0.6,1.0,0.2,2.0,2.2,1.2,0.4,0.2,0.6,2.6,7.0
4065,2016,Isaiah Thomas,PG,26.0,BOS,6.0,6.0,36.7,7.8,19.8,0.395,2.2,7.7,0.28300000000000003,5.7,12.2,0.466,0.45,6.3,7.8,0.809,0.3,2.7,3.0,5.0,0.7,0.8,2.3,3.0,24.2
4066,2016,Jason Thompson,C,29.0,TOR,10.0,0.0,5.5,0.4,0.9,0.444,0.0,0.1,0.0,0.4,0.8,0.5,0.444,0.0,0.3,0.0,0.6,0.5,1.1,0.1,0.0,0.1,0.1,0.6,0.8
4067,2016,Klay Thompson,SG,25.0,GSW,24.0,24.0,35.4,8.4,18.9,0.444,4.1,9.6,0.424,4.3,9.3,0.46399999999999997,0.552,3.4,4.0,0.8540000000000001,0.6,3.0,3.7,2.3,1.1,0.4,2.0,2.2,24.3
4068,2016,Tristan Thompson,PF,24.0,CLE,21.0,21.0,29.6,2.3,4.4,0.527,0.0,0.0,,2.3,4.4,0.527,0.527,2.0,3.5,0.575,4.1,4.9,9.0,0.7,0.4,0.9,0.8,2.6,6.7
4069,2016,Anthony Tolliver,PF,30.0,DET,3.0,0.0,8.7,0.7,1.3,0.5,0.0,0.7,0.0,0.7,0.7,1.0,0.5,0.0,0.0,,0.3,1.0,1.3,0.3,0.0,0.3,0.0,0.0,1.3
4070,2016,Evan Turner,SG,27.0,BOS,6.0,4.0,35.7,5.2,14.2,0.365,0.5,2.3,0.214,4.7,11.8,0.39399999999999996,0.382,2.3,3.0,0.778,1.3,4.3,5.7,4.5,1.3,1.0,2.8,3.2,13.2
4071,2016,Myles Turner,C,19.0,IND,7.0,4.0,28.1,4.7,10.1,0.465,0.0,0.3,0.0,4.7,9.9,0.478,0.465,0.9,1.3,0.667,2.3,4.1,6.4,0.4,0.3,3.3,1.7,3.4,10.3
4072,2016,Jonas Valančiūnas,C,23.0,TOR,12.0,10.0,26.8,5.7,10.0,0.5670000000000001,0.0,0.0,,5.7,10.0,0.5670000000000001,0.5670000000000001,2.4,3.3,0.7440000000000001,4.0,6.8,10.8,0.9,0.8,1.2,1.5,2.7,13.8
4073,2016,Anderson Varejão,C,33.0,GSW,17.0,0.0,5.5,0.3,0.8,0.35700000000000004,0.0,0.0,,0.3,0.8,0.35700000000000004,0.35700000000000004,0.6,1.1,0.526,0.7,0.5,1.2,0.8,0.1,0.1,0.1,1.0,1.2
4074,2016,Charlie Villanueva,PF,31.0,DAL,4.0,0.0,5.0,0.8,3.0,0.25,0.3,1.3,0.2,0.5,1.8,0.28600000000000003,0.292,0.5,0.5,1.0,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.5,2.3
4075,2016,Noah Vonleh,PF,20.0,POR,6.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.2,0.5,0.7,0.3,0.3,0.0,0.0,0.2,0.0
4076,2016,Dwyane Wade,SG,34.0,MIA,14.0,14.0,33.8,8.5,18.1,0.469,0.9,1.6,0.522,7.6,16.5,0.46299999999999997,0.49200000000000005,3.6,4.6,0.7809999999999999,0.9,4.8,5.6,4.3,0.8,0.9,2.7,1.6,21.4
4077,2016,Dion Waiters,SG,24.0,OKC,18.0,0.0,27.3,3.1,7.3,0.41700000000000004,1.2,3.1,0.375,1.9,4.2,0.447,0.496,1.1,1.7,0.667,0.3,2.3,2.6,2.3,0.6,0.2,1.1,2.3,8.4
4078,2016,Kemba Walker,PG,25.0,CHO,7.0,7.0,37.1,8.0,21.9,0.366,2.0,6.1,0.326,6.0,15.7,0.382,0.41200000000000003,4.7,5.0,0.943,0.4,2.6,3.0,4.0,1.3,0.6,1.7,1.4,22.7
4079,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,2016,Briante Weber,PG,23.0,MIA,2.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0
4081,2016,David West,PF,35.0,SAS,10.0,0.0,17.6,2.5,5.5,0.455,0.3,0.6,0.5,2.2,4.9,0.449,0.48200000000000004,0.5,0.9,0.556,1.3,2.4,3.7,1.3,0.6,0.7,0.7,1.9,5.8
4082,2016,Russell Westbrook,PG,27.0,OKC,18.0,18.0,37.4,8.8,21.8,0.405,1.9,5.8,0.324,6.9,16.0,0.434,0.44799999999999995,6.4,7.8,0.8290000000000001,2.3,4.6,6.9,11.0,2.6,0.1,4.3,2.4,26.0
4083,2016,Hassan Whiteside,C,26.0,MIA,10.0,10.0,29.1,4.7,6.9,0.6809999999999999,0.0,0.0,,4.7,6.9,0.6809999999999999,0.6809999999999999,2.6,4.4,0.591,2.6,8.3,10.9,0.3,0.8,2.8,1.3,3.4,12.0
4084,2016,C.J. Wilcox,SG,25.0,LAC,2.0,0.0,3.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0
4085,2016,Deron Williams,PG,31.0,DAL,3.0,3.0,16.3,2.0,6.0,0.33299999999999996,1.0,2.3,0.429,1.0,3.7,0.273,0.41700000000000004,0.0,0.0,,0.0,0.7,0.7,2.7,0.3,0.0,2.3,2.0,5.0
